Date,Close,High,Low,Open,Volume
2002-01-23,2.90806245803833,2.90806245803833,2.90806245803833,2.90806245803833,4917800
2002-01-24,2.90806245803833,2.90806245803833,2.90806245803833,2.90806245803833,242300
2002-01-25,2.90806245803833,2.90806245803833,2.90806245803833,2.90806245803833,727000
2002-01-28,2.90806245803833,2.90806245803833,2.90806245803833,2.90806245803833,727000
2002-01-29,2.90806245803833,2.90806245803833,2.898103349789317,2.90806245803833,200000
2002-01-30,2.863246440887451,2.9180216566756707,2.8582667678867595,2.863246440887451,2186300
2002-01-31,2.863246440887451,2.8756953859453023,2.8383485507717485,2.863246440887451,405200
2002-02-01,2.863246440887451,2.863246440887451,2.8383485507717485,2.863246440887451,100000
2002-02-04,2.863246440887451,2.863246440887451,2.863246440887451,2.863246440887451,100000
2002-02-05,2.863246440887451,2.888144331003154,2.8383485507717485,2.863246440887451,523600
2002-02-06,2.863246440887451,2.8756953859453023,2.8383485507717485,2.863246440887451,20093900
2002-02-07,2.863246440887451,2.863246440887451,2.863246440887451,2.863246440887451,10000
2002-02-08,2.863246440887451,2.863246440887451,2.8383485507717485,2.863246440887451,2141700
2002-02-11,2.863246440887451,2.863246440887451,2.8507974958295996,2.863246440887451,28700
2002-02-12,2.8234100341796875,2.8507975236188283,2.8184303611304546,2.8234100341796875,973900
2002-02-13,2.8184309005737305,2.830879848135642,2.8084717900129865,2.8184309005737305,1109700
2002-02-14,2.8184309005737305,2.8234105745760654,2.8084717900129865,2.8184309005737305,1109700
2002-02-15,2.813450574874878,2.813450574874878,2.7885526876195845,2.813450574874878,648300
2002-02-18,2.78855299949646,2.7914412668146005,2.7686347824420756,2.78855299949646,940000
2002-02-19,2.7536966800689697,2.788553446783265,2.738757896160047,2.7536966800689697,1189200
2002-02-20,2.7536966800689697,2.7536966800689697,2.738757896160047,2.7536966800689697,752500
2002-02-21,2.7536966800689697,2.761165953301474,2.738757896160047,2.7536966800689697,2291400
2002-02-22,2.7188398838043213,2.758676327348952,2.688962551145848,2.7188398838043213,14350000
2002-02-25,2.7188398838043213,2.7188398838043213,2.6989216620320056,2.7188398838043213,260000
2002-02-26,2.7188398838043213,2.7188398838043213,2.6989216620320056,2.7188398838043213,145000
2002-02-27,2.713860273361206,2.713860273361206,2.713860273361206,2.713860273361206,145000
2002-02-28,2.713860273361206,2.713860273361206,2.713860273361206,2.713860273361206,0
2002-03-01,2.70888090133667,2.70888090133667,2.6790035672618178,2.70888090133667,1792000
2002-03-04,2.688962697982788,2.7387582551327765,2.6690444751227926,2.688962697982788,6143900
2002-03-05,2.688962697982788,2.698921809412786,2.6690444751227926,2.688962697982788,821200
2002-03-06,2.688962697982788,2.688962697982788,2.6729285831925993,2.688962697982788,100000
2002-03-07,2.6839821338653564,2.7088800229092267,2.669043590394128,2.6839821338653564,4900000
2002-03-08,2.6839821338653564,2.6889618066516774,2.6709357805731377,2.6839821338653564,1515600
2002-03-11,2.6640641689300537,2.686571712684503,2.6640641689300537,2.6640641689300537,22392000
2002-03-12,2.6640641689300537,2.688962060322739,2.639166514981258,2.6640641689300537,66864400
2002-03-13,2.6640641689300537,2.679002951254443,2.6640641689300537,2.6640641689300537,125100
2002-03-14,2.6640641689300537,2.688962060322739,2.639166514981258,2.6640641689300537,349500
2002-03-15,2.6640641689300537,2.679002951254443,2.6395647083843894,2.6640641689300537,5262100
2002-03-18,2.6640641689300537,2.688962060322739,2.6491256240495544,2.6640641689300537,411500
2002-03-19,2.6640641689300537,2.688962060322739,2.639166514981258,2.6640641689300537,19314500
2002-03-20,2.6640641689300537,2.688962060322739,2.639166514981258,2.6640641689300537,14265200
2002-03-21,2.6640641689300537,2.6640641689300537,2.6640641689300537,2.6640641689300537,9850000
2002-03-22,2.7536966800689697,2.788553446783265,2.681094641415043,2.7536966800689697,14161300
2002-03-25,2.838348150253296,2.838348150253296,2.764551078401427,2.838348150253296,4356000
2002-03-26,2.838348150253296,2.858266364557654,2.838348150253296,2.838348150253296,1485000
2002-03-27,2.8532872200012207,2.8532872200012207,2.838348439031136,2.8532872200012207,600000
2002-03-28,2.8532872200012207,2.8532872200012207,2.838348439031136,2.8532872200012207,700000
2002-03-29,2.8532872200012207,2.8532872200012207,2.8532872200012207,2.8532872200012207,0
2002-04-01,2.8532872200012207,2.8532872200012207,2.8532872200012207,2.8532872200012207,0
2002-04-02,2.8433282375335693,2.868226127769773,2.8383485645087774,2.8433282375335693,823700
2002-04-03,2.8433282375335693,2.8433282375335693,2.8308792924154678,2.8433282375335693,100000
2002-04-04,2.8433282375335693,2.868226127769773,2.8308792924154678,2.8433282375335693,440000
2002-04-05,2.8433282375335693,2.8433282375335693,2.8184303472973657,2.8433282375335693,280000
2002-04-08,2.838348150253296,2.838348150253296,2.8169361767258407,2.838348150253296,3765800
2002-04-09,2.838348150253296,2.858266364557654,2.838348150253296,2.838348150253296,10100000
2002-04-10,2.833369493484497,2.8483080395931903,2.808471600044796,2.833369493484497,21667500
2002-04-11,2.8283889293670654,2.8383480361187727,2.81932617309071,2.8283889293670654,5155000
2002-04-12,2.838348150253296,2.838348150253296,2.828389043101117,2.838348150253296,6500000
2002-04-15,2.838348150253296,2.848307257405475,2.818429935948938,2.838348150253296,700000
2002-04-16,2.838348150253296,2.858266364557654,2.818429935948938,2.838348150253296,4498100
2002-04-17,2.838348150253296,2.848307257405475,2.818429935948938,2.838348150253296,11735500
2002-04-18,2.838348150253296,2.838348150253296,2.838348150253296,2.838348150253296,11735500
2002-04-19,2.838348150253296,2.848307257405475,2.838348150253296,2.838348150253296,313100
2002-04-22,2.838348150253296,2.858266364557654,2.838348150253296,2.838348150253296,543900
2002-04-23,2.838348150253296,2.838348150253296,2.838348150253296,2.838348150253296,543900
2002-04-24,2.838348150253296,2.858266364557654,2.8223140423503716,2.838348150253296,895000
2002-04-25,2.838348150253296,2.858266364557654,2.8354601207777708,2.838348150253296,2858600
2002-04-26,2.8433282375335693,2.8582667817201886,2.8283894559030713,2.8433282375335693,1443300
2002-04-29,2.8433282375335693,2.868226127769773,2.8184303472973657,2.8433282375335693,4849900
2002-04-30,2.8433282375335693,2.8433282375335693,2.8433282375335693,2.8433282375335693,4849900
2002-05-01,2.8433282375335693,2.8433282375335693,2.8433282375335693,2.8433282375335693,188100
2002-05-02,2.8433282375335693,2.8582667817201886,2.8184303472973657,2.8433282375335693,294900
2002-05-03,3.1968777179718018,3.2068368289724267,2.86822681750724,2.86822681750724,33911000
2002-05-06,3.1968777179718018,3.1968777179718018,3.1968777179718018,3.1968777179718018,0
2002-05-07,3.21181583404541,3.2367137269223747,3.1869181786123497,3.21181583404541,1792900
2002-05-08,3.21181583404541,3.21181583404541,3.1922960455921734,3.21181583404541,2962500
2002-05-09,3.3114068508148193,3.3363045038622205,3.2665907429080643,3.3114068508148193,2553200
2002-05-10,3.3114068508148193,3.3363045038622205,3.3114068508148193,3.3114068508148193,1014900
2002-05-13,3.351243734359741,3.3661825181435114,2.340392996679393,3.351243734359741,1958100
2002-05-14,3.4558138847351074,3.4757321012222597,3.435895668247955,3.4558138847351074,2243100
2002-05-15,3.4707531929016113,3.485691977279564,3.446154239984636,3.4707531929016113,1153500
2002-05-16,3.396059989929199,3.472645627697256,3.3363050897454354,3.396059989929199,13605400
2002-05-17,3.396059989929199,3.4010394264355575,3.386100879472559,3.396059989929199,7394600
2002-05-20,3.396059989929199,3.4039276943132624,3.3912795314302,3.396059989929199,299900
2002-05-21,3.4010400772094727,3.4010400772094727,3.386101527388049,3.4010400772094727,368500
2002-05-22,3.4010400772094727,3.4159788644748645,3.386101527388049,3.4010400772094727,1953600
2002-05-23,3.420957326889038,3.4343026238794994,3.4060187813254146,3.420957326889038,565000
2002-05-24,3.420957326889038,3.420957326889038,3.4060187813254146,3.420957326889038,286500
2002-05-27,3.445855140686035,3.4558142499821956,3.4136871915406086,3.445855140686035,1537900
2002-05-28,3.510589122772217,3.53548677482926,3.4136868540596677,3.510589122772217,1722700
2002-05-29,3.510589122772217,3.510589122772217,3.4956503415828935,3.510589122772217,1589300
2002-05-30,3.510589122772217,3.53548677482926,3.510589122772217,3.510589122772217,14000
2002-05-31,3.510589122772217,3.510589122772217,3.4915670193209083,3.510589122772217,1023100
2002-06-03,3.510589122772217,3.510589122772217,3.510589122772217,3.510589122772217,0
2002-06-04,3.510589122772217,3.510589122772217,3.510589122772217,3.510589122772217,0
2002-06-05,3.510589122772217,3.5294117733712795,3.4915670193209083,3.510589122772217,904000
2002-06-06,3.510589122772217,3.53548677482926,3.4856912332713015,3.510589122772217,25559200
2002-06-07,3.510589122772217,3.510589122772217,3.4856912332713015,3.510589122772217,5569300
2002-06-10,3.485691547393799,3.5006303299293706,3.465773328975631,3.485691547393799,7888100
2002-06-11,3.351243734359741,3.465773618555604,3.336304950575971,3.351243734359741,5725900
2002-06-12,3.2865099906921387,3.3661831227765964,3.2704758752578473,3.2865099906921387,3579700
2002-06-13,3.2964682579040527,3.3064273671824016,3.2865091486257043,3.2964682579040527,2384500
2002-06-14,3.2367138862609863,3.286509437022372,3.226754776108709,3.2367138862609863,2748300
2002-06-17,3.2018566131591797,3.221974047219749,3.1869180679070506,3.2018566131591797,600000
2002-06-18,3.2616121768951416,3.2865098365808176,3.216796057039403,3.2616121768951416,3662500
2002-06-19,3.191897392272949,3.246672610318556,3.166999738575046,3.191897392272949,2490400
2002-06-20,3.1022653579711914,3.1131208174264264,3.0873265760554007,3.1022653579711914,6536500
2002-06-21,3.087327241897583,3.109337107403943,3.0776670728673143,3.087327241897583,413000
2002-06-24,3.087327241897583,3.087327241897583,3.0674090200100324,3.087327241897583,2645700
2002-06-25,3.087327241897583,3.1072454637851337,3.0776670728673143,3.087327241897583,651200
2002-06-26,3.0126333236694336,3.0375309764815515,3.0076536506406826,3.0126333236694336,3055000
2002-06-27,3.0026745796203613,3.0101438526264777,2.9877357961642206,3.0026745796203613,4033000
2002-06-28,3.0026745796203613,3.0101438526264777,2.9877357961642206,3.0026745796203613,27445200
2002-07-01,3.0624287128448486,3.077367256292654,2.98773528327422,3.0624287128448486,3250000
2002-07-02,3.072387933731079,3.087326477727209,3.072387933731079,3.072387933731079,1438000
2002-07-03,3.072387933731079,3.072387933731079,3.072387933731079,3.072387933731079,141400
2002-07-04,3.0773684978485107,3.0873276099796465,3.067409385717375,3.0773684978485107,480000
2002-07-05,3.072387933731079,3.087326477727209,3.072387933731079,3.072387933731079,11309800
2002-07-08,3.0823469161987305,3.1072445676557185,3.0823469161987305,3.0823469161987305,345800
2002-07-09,3.1022653579711914,3.1072447936471996,3.082347140379393,3.1022653579711914,1436600
2002-07-10,3.1022653579711914,3.1022653579711914,3.1022653579711914,3.1022653579711914,1436600
2002-07-11,2.8034913539886475,3.037530487451368,2.788552574751357,3.037530487451368,9648500
2002-07-12,2.8034913539886475,2.8184298957820975,2.791440841629564,2.8034913539886475,27226400
2002-07-15,2.78855299949646,2.791242051401914,2.78855299949646,2.78855299949646,7048200
2002-07-16,2.78855299949646,2.78855299949646,2.78855299949646,2.78855299949646,3500000
2002-07-17,2.783574342727661,2.788553779662438,2.7686355570354446,2.783574342727661,5200000
2002-07-18,2.783574342727661,2.8034925653546545,2.783574342727661,2.783574342727661,188000
2002-07-19,2.783574342727661,2.783574342727661,2.7387582230949548,2.783574342727661,200000
2002-07-22,2.7536966800689697,2.761165953301474,2.738757896160047,2.7536966800689697,217500
2002-07-23,2.7387583255767822,2.758676548949097,2.7188401022044673,2.7387583255767822,2326400
2002-07-24,2.5993294715881348,2.7188390008549597,2.589370363936221,2.5993294715881348,2339700
2002-07-25,2.614269256591797,2.639167154013107,2.614269256591797,2.614269256591797,756600
2002-07-26,2.614269256591797,2.639167154013107,2.614269256591797,2.614269256591797,400000
2002-07-29,2.614269256591797,2.634187479551266,2.614269256591797,2.614269256591797,195000
2002-07-30,2.614269256591797,2.639167154013107,2.614269256591797,2.614269256591797,60000
2002-07-31,2.614269256591797,2.614269256591797,2.5943510336323277,2.614269256591797,56500
2002-08-01,2.614269256591797,2.614269256591797,2.614269256591797,2.614269256591797,56500
2002-08-02,2.5644731521606445,2.589370806827043,2.5594934787610266,2.5644731521606445,1500000
2002-08-05,2.3553314208984375,2.4897795046518842,2.3403926393952204,2.3553314208984375,1140000
2002-08-06,2.3154947757720947,2.340392426083022,2.210924027112178,2.3154947757720947,5408100
2002-08-07,2.3154947757720947,2.3154947757720947,2.3105151032435964,2.3154947757720947,2123700
2002-08-08,2.3154947757720947,2.320474210856738,2.3105151032435964,2.3154947757720947,950000
2002-08-09,2.3154947757720947,2.317984612036344,2.3154947757720947,2.3154947757720947,25000
2002-08-12,2.255740165710449,2.270678708644108,2.2426935754438504,2.255740165710449,235000
2002-08-13,2.2308428287506104,2.2507610492127115,2.1910063878264077,2.2308428287506104,524000
2002-08-14,2.2009646892547607,2.2088323905694134,2.1910055826834474,2.2009646892547607,5770000
2002-08-15,2.2009646892547607,2.210923795826074,2.1910055826834474,2.2009646892547607,3720000
2002-08-16,2.2009646892547607,2.210923795826074,2.1928977725665457,2.2009646892547607,32835200
2002-08-19,2.2009646892547607,2.2009646892547607,2.2009646892547607,2.2009646892547607,3083800
2002-08-20,2.2009646892547607,2.2009646892547607,2.1910055826834474,2.2009646892547607,4449300
2002-08-21,2.2159037590026855,2.240801650092378,2.208832917495505,2.2159037590026855,26941600
2002-08-22,2.3154947757720947,2.340392426083022,2.210924027112178,2.3154947757720947,6387800
2002-08-23,2.415086030960083,2.4399839205608163,2.3702701621001854,2.415086030960083,18631000
2002-08-26,2.415086030960083,2.415086030960083,2.415086030960083,2.415086030960083,0
2002-08-27,2.469862222671509,2.4897804472540237,2.4399848857977364,2.469862222671509,5244200
2002-08-28,2.469862222671509,2.469862222671509,2.469862222671509,2.469862222671509,1350000
2002-08-29,2.469862222671509,2.469862222671509,2.449943998088994,2.469862222671509,396800
2002-08-30,2.469862222671509,2.469862222671509,2.449943998088994,2.469862222671509,4500000
2002-09-02,2.469862222671509,2.469862222671509,2.4599031103802513,2.469862222671509,4000000
2002-09-03,2.469862222671509,2.48569712336034,2.449943998088994,2.469862222671509,2440000
2002-09-04,2.4648818969726562,2.4722516808621715,2.444963677649379,2.4648818969726562,9150000
2002-09-05,2.4648818969726562,2.479820680187066,2.4648818969726562,2.4648818969726562,162000
2002-09-06,2.4648818969726562,2.4648818969726562,2.4453621085201376,2.4648818969726562,10579200
2002-09-09,2.4648818969726562,2.4648818969726562,2.444963677649379,2.4648818969726562,213000
2002-09-10,2.4648818969726562,2.4848001162959337,2.4648818969726562,2.4648818969726562,30000
2002-09-11,2.4648818969726562,2.4648818969726562,2.4648818969726562,2.4648818969726562,1419000
2002-09-12,2.524636745452881,2.5395752909456766,2.444963632197007,2.524636745452881,10132300
2002-09-13,2.524636745452881,2.5361893409388854,2.512586230109637,2.524636745452881,2971000
2002-09-16,2.5096983909606934,2.527126776158884,2.5096983909606934,2.5096983909606934,2519100
2002-09-17,2.504718542098999,2.504718542098999,2.499738868607788,2.504718542098999,1183500
2002-09-18,2.38570237159729,2.4404889230568463,2.3707607359675125,2.38570237159729,6800000
2002-09-19,2.3757405281066895,2.3906823969910485,2.36079865922233,2.3757405281066895,4180000
2002-09-20,2.3757405281066895,2.3906823969910485,2.3757405281066895,2.3757405281066895,1505900
2002-09-23,2.3757405281066895,2.3757405281066895,2.3757405281066895,2.3757405281066895,2500000
2002-09-24,2.370760440826416,2.3862000973893345,2.3547227769228103,2.370760440826416,2391800
2002-09-25,2.3757405281066895,2.3906823969910485,2.3757405281066895,2.3757405281066895,2700000
2002-09-26,2.3757405281066895,2.3906823969910485,2.3508374924637403,2.3757405281066895,925500
2002-09-27,2.3757405281066895,2.3757405281066895,2.3757405281066895,2.3757405281066895,925500
2002-09-30,2.3757405281066895,2.3757405281066895,2.3757405281066895,2.3757405281066895,0
2002-10-01,2.445469617843628,2.445469617843628,2.3906832987525557,2.445469617843628,1719300
2002-10-02,2.490294933319092,2.510217273786202,2.445469548521578,2.490294933319092,28118900
2002-10-03,2.490294933319092,2.4927852852507386,2.4703725928519815,2.490294933319092,43490400
2002-10-04,2.3657803535461426,2.4902951089959395,2.3657803535461426,2.3657803535461426,21758900
2002-10-07,2.3657803535461426,2.377634106586476,2.3657803535461426,2.3657803535461426,89100
2002-10-08,2.3657803535461426,2.3906833996333217,2.3657803535461426,2.3657803535461426,2500000
2002-10-09,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,3301500
2002-10-10,2.3657803535461426,2.3657803535461426,2.3508384783952256,2.3657803535461426,8966100
2002-10-11,2.3657803535461426,2.3857026954186664,2.346754547931979,2.3657803535461426,5234900
2002-10-14,2.3657803535461426,2.3657803535461426,2.340877307458964,2.3657803535461426,28665100
2002-10-15,2.3607983589172363,2.3807209273931167,2.3508371934257553,2.3607983589172363,2001200
2002-10-16,2.3607983589172363,2.3607983589172363,2.3408760279342746,2.3607983589172363,26800000
2002-10-17,2.3558189868927,2.367672738948245,2.3408771129831267,2.3558189868927,25586100
2002-10-18,2.3558189868927,2.370760860802273,2.3558189868927,2.3558189868927,5118500
2002-10-21,2.3558189868927,2.3700635812695943,2.3440647444162397,2.3558189868927,10429000
2002-10-22,2.3558189868927,2.370760860802273,2.3408771129831267,2.3558189868927,3036400
2002-10-23,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,1890600
2002-10-24,2.3906826972961426,2.410605033315862,2.3807215292862827,2.3906826972961426,1200000
2002-10-25,2.3906826972961426,2.3906826972961426,2.3707603612764228,2.3906826972961426,6350000
2002-10-28,2.3906826972961426,2.3906826972961426,2.3746450339306744,2.3906826972961426,51700
2002-10-29,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,51700
2002-10-30,2.3906826972961426,2.410605033315862,2.3906826972961426,2.3906826972961426,20000
2002-10-31,2.3906826972961426,2.4065208665594175,2.3746450339306744,2.3906826972961426,350000
2002-11-01,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,350000
2002-11-04,2.3906826972961426,2.4065208665594175,2.3906826972961426,2.3906826972961426,1032800
2002-11-05,2.3906826972961426,2.3906826972961426,2.3746450339306744,2.3906826972961426,1291900
2002-11-06,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,0
2002-11-07,2.3906826972961426,2.410605033315862,2.3906826972961426,2.3906826972961426,80200
2002-11-08,2.3906826972961426,2.3906826972961426,2.376637362529838,2.3906826972961426,10000
2002-11-11,2.3906826972961426,2.3906826972961426,2.3807215292862827,2.3906826972961426,1063700
2002-11-12,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,680000
2002-11-13,2.3906826972961426,2.3906826972961426,2.375740826534863,2.3906826972961426,163900
2002-11-14,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,159200
2002-11-15,2.3906826972961426,2.4006438653060025,2.3906826972961426,2.3906826972961426,20300
2002-11-18,2.3906826972961426,2.395663162554583,2.3906826972961426,2.3906826972961426,862000
2002-11-19,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,265200
2002-11-20,2.3906826972961426,2.3906826972961426,2.3906826972961426,2.3906826972961426,265200
2002-11-21,2.3906826972961426,2.4006438653060025,2.3906826972961426,2.3906826972961426,800
2002-11-22,2.500255823135376,2.510216992251732,2.420566470204529,2.500255823135376,4155000
2002-11-25,2.614809989929199,2.639713037211463,2.589906942646935,2.614809989929199,3881400
2002-11-26,2.5550427436828613,2.58990672191498,2.5401008690883535,2.5550427436828613,4242700
2002-11-27,2.5550427436828613,2.5550427436828613,2.5550427436828613,2.5550427436828613,4242700
2002-11-28,2.5550427436828613,2.5668964962817817,2.5550427436828613,2.5550427436828613,57400
2002-11-29,2.5550427436828613,2.5550427436828613,2.5550427436828613,2.5550427436828613,57400
2002-12-02,2.5550427436828613,2.5550427436828613,2.5550427436828613,2.5550427436828613,0
2002-12-03,2.480332851409912,2.5301386842709657,2.480332851409912,2.480332851409912,1265000
2002-12-04,2.440488338470459,2.470371840064837,2.4205660040742067,2.440488338470459,799300
2002-12-05,2.3558189868927,2.390683201019685,2.3408771129831267,2.3558189868927,2110000
2002-12-06,2.3558189868927,2.363289805100972,2.342271672048485,2.3558189868927,717200
2002-12-09,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,0
2002-12-10,2.3558189868927,2.370760860802273,2.3408771129831267,2.3558189868927,8345700
2002-12-11,2.3558189868927,2.3558189868927,2.3440647444162397,2.3558189868927,170700
2002-12-12,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,170700
2002-12-13,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,1127700
2002-12-16,2.3607983589172363,2.370759761901636,2.3607983589172363,2.3607983589172363,210100
2002-12-17,2.370760440826416,2.3906827775146224,2.370760440826416,2.370760440826416,200000
2002-12-18,2.3558189868927,2.3607994532005385,2.3558189868927,2.3558189868927,170500
2002-12-19,2.3558189868927,2.370760860802273,2.3408771129831267,2.3558189868927,1194100
2002-12-20,2.3558189868927,2.366975459415566,2.3408771129831267,2.3558189868927,977300
2002-12-23,2.3558189868927,2.370760860802273,2.3558189868927,2.3558189868927,757800
2002-12-24,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,757800
2002-12-25,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,0
2002-12-26,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,0
2002-12-27,2.3558189868927,2.3558189868927,2.3558189868927,2.3558189868927,0
2002-12-30,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,0
2002-12-31,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,0
2003-01-01,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,0
2003-01-02,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,0
2003-01-03,2.3657803535461426,2.3657803535461426,2.3657803535461426,2.3657803535461426,0
2003-01-06,2.3657803535461426,2.3657803535461426,2.340877307458964,2.340877307458964,115000
2003-01-07,2.38570237159729,2.4106054143042748,2.38570237159729,2.3906830751358936,3928200
2003-01-08,2.38570237159729,2.4106054143042748,2.365780032428909,2.38570237159729,3458000
2003-01-09,2.38570237159729,2.38570237159729,2.366278055284166,2.366278055284166,4520400
2003-01-10,2.395663022994995,2.460410730033689,2.395663022994995,2.395663022994995,4000000
2003-01-13,2.395663022994995,2.395663022994995,2.395663022994995,2.395663022994995,4000000
2003-01-14,2.405623435974121,2.4106041368733444,2.405623435974121,2.4106041368733444,5494400
2003-01-15,1.9025849103927612,2.1267114327386043,1.8926237421770786,2.1217309673772546,14191000
2003-01-16,1.797992467880249,1.8428178421637584,1.7830507160345752,1.8228955063695267,9305000
2003-01-17,1.778070092201233,1.7930118437117408,1.763128340690725,1.7919161698910202,571200
2003-01-20,1.7581478357315063,1.7780701719726466,1.7531672516712211,1.7631284197917914,28994300
2003-01-21,1.6934006214141846,1.7432064731483887,1.6635169916271448,1.7432064731483887,2703000
2003-01-22,1.6687781810760498,1.689999139581274,1.6438710670893077,1.6438710670893077,408300
2003-01-23,1.6588152647018433,1.6588152647018433,1.6438709969474508,1.6538338421170458,46500000
2003-01-24,1.6588152647018433,1.6737595324562358,1.6438709969474508,1.6737595324562358,4379000
2003-01-27,1.6438709497451782,1.6637966395122201,1.6239452599781365,1.6438709497451782,7406000
2003-01-28,1.6339082717895508,1.6438711176909238,1.6239454258881778,1.6239454258881778,158100
2003-01-29,1.6189640760421753,1.6189640760421753,1.6139826528665515,1.6139826528665515,200000
2003-01-30,1.6189640760421753,1.6189640760421753,1.6139826528665515,1.6139826528665515,50000
2003-01-31,1.599038004875183,1.599038004875183,1.5940565828785753,1.5940565828785753,300000
2003-02-03,1.5890756845474243,1.5890756845474243,1.5741314136328521,1.5741314136328521,1300000
2003-02-04,1.5890756845474243,1.5928614857512238,1.5741314136328521,1.5928614857512238,533400
2003-02-05,1.5741314888000488,1.5940571843042939,1.5442428267771673,1.5940571843042939,4239000
2003-02-06,1.5292983055114746,1.5292983055114746,1.514354036322743,1.524316882448564,800000
2003-02-07,1.5292983055114746,1.5292983055114746,1.516545871971743,1.516545871971743,106300
2003-02-10,1.5292983055114746,1.5409548806099531,1.514354036322743,1.514354036322743,889600
2003-02-11,1.5143543481826782,1.544242892715266,1.5143543481826782,1.5143543481826782,750900
2003-02-12,1.5143543481826782,1.5143543481826782,1.5143543481826782,1.5143543481826782,0
2003-02-13,1.5093728303909302,1.5093728303909302,1.4944285590523876,1.5093728303909302,350000
2003-02-14,1.5243167877197266,1.5442424787330846,1.5143539422130476,1.5342796332264055,3725000
2003-02-17,1.5243167877197266,1.5243167877197266,1.4844654056930107,1.4944282511996896,10000000
2003-02-18,1.5243167877197266,1.5342796332264055,1.5243167877197266,1.5342796332264055,500000
2003-02-19,1.504391074180603,1.5342796102531087,1.4944282288231012,1.5342796102531087,10253600
2003-02-20,1.4844651222229004,1.4944279658270971,1.4645394350145067,1.4844651222229004,1240200
2003-02-21,1.4894468784332275,1.494428301353747,1.4894468784332275,1.4894468784332275,568400
2003-02-24,1.4894468784332275,1.494428301353747,1.484465455512708,1.494428301353747,112100
2003-02-25,1.4894468784332275,1.494428301353747,1.484465455512708,1.4934319692630469,232700
2003-02-26,1.4894468784332275,1.4894468784332275,1.4894468784332275,1.4894468784332275,0
2003-02-27,1.4794840812683105,1.4844655043527226,1.4794840812683105,1.4844655043527226,250000
2003-02-28,1.469521164894104,1.4735062556646508,1.4645397420476762,1.4735062556646508,1213900
2003-03-03,1.4595580101013184,1.471214463458175,1.4446137447268772,1.471214463458175,9600
2003-03-04,1.454577088356018,1.4645399353639494,1.444614241348087,1.454577088356018,44475000
2003-03-05,1.454577088356018,1.4645399353639494,1.454577088356018,1.4645399353639494,1007000
2003-03-06,1.454577088356018,1.454577088356018,1.444614241348087,1.444614241348087,2128500
2003-03-07,1.434651255607605,1.4446141016521168,1.4246882907966,1.4246882907966,15034300
2003-03-10,1.434651255607605,1.434651255607605,1.434651255607605,1.434651255607605,3800000
2003-03-11,1.4197064638137817,1.4224961691776412,1.4197064638137817,1.4224961691776412,1363000
2003-03-12,1.4197064638137817,1.4317616157379944,1.41472504220893,1.41472504220893,12841800
2003-03-13,1.3997806310653687,1.3997806310653687,1.3997806310653687,1.3997806310653687,0
2003-03-14,1.3997806310653687,1.3997806310653687,1.3997806310653687,1.3997806310653687,200000
2003-03-17,1.3947994709014893,1.3947994709014893,1.3947994709014893,1.3947994709014893,0
2003-03-18,1.3947994709014893,1.4103414885886663,1.3934046774876776,1.4103414885886663,830000
2003-03-19,1.3947994709014893,1.3947994709014893,1.3748737828376274,1.3748737828376274,640300
2003-03-20,1.3947994709014893,1.3947994709014893,1.3748737828376274,1.3748737828376274,1000000
2003-03-21,1.3947994709014893,1.3947994709014893,1.379257453214312,1.379257453214312,200000
2003-03-24,1.3947994709014893,1.4147251589653511,1.3848366268695582,1.4147251589653511,505000
2003-03-25,1.3947994709014893,1.4147251589653511,1.3748737828376274,1.4147251589653511,6500000
2003-03-26,1.3947994709014893,1.3947994709014893,1.3933050324200527,1.3947994709014893,2650000
2003-03-27,1.3798556327819824,1.3947999034644778,1.3798556327819824,1.3947999034644778,2682000
2003-03-28,1.3798556327819824,1.3947999034644778,1.3798556327819824,1.3947999034644778,107100
2003-03-31,1.3698928356170654,1.374874259359558,1.3683983966176667,1.3698928356170654,5229100
2003-04-01,1.3698928356170654,1.3698928356170654,1.3649114118745729,1.3649114118745729,1000000
2003-04-02,1.35494863986969,1.3619226097443762,1.35494863986969,1.3619226097443762,300000
2003-04-03,1.35494863986969,1.35494863986969,1.35494863986969,1.35494863986969,0
