Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-02-01 00:00:00-05:00,36.37807805367291,36.48789768915621,36.00057109295346,36.277408599853516,12738400,0.0,0.0
2013-02-04 00:00:00-05:00,36.09667797084881,36.24081520839416,35.81983686347583,35.84042739868164,10532000,0.0,0.0
2013-02-05 00:00:00-05:00,36.06234467275824,36.515357240051664,35.8747362638729,36.49934005737305,11105200,0.0,0.0
2013-02-06 00:00:00-05:00,36.42841307543609,36.808210202973065,36.29113591164338,36.79448318481445,15056800,0.0,0.0
2013-02-07 00:00:00-05:00,36.37352070219317,36.558842527315925,35.911361221871395,35.93423843383789,20182800,0.0,0.0
2013-02-08 00:00:00-05:00,36.012007797317374,36.36435088421822,35.94337270736562,36.1035270690918,12914000,0.0,0.0
2013-02-11 00:00:00-05:00,36.0531954880977,36.18818249825168,35.67797516884204,35.76720428466797,11032400,0.0,0.0
2013-02-12 00:00:00-05:00,35.88387552118212,36.08063754343767,35.78778292767626,35.874725341796875,9805600,0.0,0.0
2013-02-13 00:00:00-05:00,35.87014739716799,36.085666903621515,35.34052160918368,35.48496627807617,13917600,0.0825,0.0
2013-02-14 00:00:00-05:00,35.44600368067287,35.91601578925099,35.37722031161077,35.76240158081055,12760000,0.0,0.0
2013-02-15 00:00:00-05:00,35.84721686846965,36.24386240480279,35.70735870847256,36.223228454589844,17884400,0.0,0.0
2013-02-19 00:00:00-05:00,36.227821015063284,36.406655627750474,35.918301184704625,36.136112213134766,13210000,0.0,0.0
2013-02-20 00:00:00-05:00,36.02376653297672,36.13611279083176,35.58126648382102,35.63399887084961,15688800,0.0,0.0
2013-02-21 00:00:00-05:00,35.56520530445661,36.29200803293865,35.48954398907661,36.09712600708008,14220800,0.0,0.0
2013-02-22 00:00:00-05:00,36.29431536009508,36.587787744559584,35.92518163453893,36.55339431762695,11738000,0.0,0.0
2013-02-25 00:00:00-05:00,36.500646073678446,36.764314905102935,35.74174499511719,35.74174499511719,11183200,0.0,0.0
2013-02-26 00:00:00-05:00,35.769267079304804,36.3607982491623,35.769267079304804,36.18655014038086,11354000,0.0,0.0
2013-02-27 00:00:00-05:00,36.09941265487364,36.70699459129537,36.06502274271199,36.654258728027344,8318000,0.0,0.0
2013-02-28 00:00:00-05:00,36.76201708665625,36.76201708665625,36.29658830085823,36.372249603271484,11228000,0.0,0.0
2013-03-01 00:00:00-05:00,36.20946492577489,36.422692882776374,35.915992671906466,36.243858337402344,13212000,0.0,0.0
2013-03-04 00:00:00-05:00,36.17049079488483,36.578600782862,36.12234491343591,36.56943130493164,6570000,0.0,0.0
2013-03-05 00:00:00-05:00,36.704717799480775,37.092193994816085,36.65198540852869,36.750572204589844,10267600,0.0,0.0
2013-03-06 00:00:00-05:00,36.881242937820375,37.073833444391774,36.72992032617206,36.92709732055664,7516000,0.0,0.0
2013-03-07 00:00:00-05:00,36.883545630509325,37.092187158538785,36.60382926289024,36.80100631713867,8687200,0.0,0.0
2013-03-08 00:00:00-05:00,36.99129875677533,37.00505472346055,36.658850067508546,36.837684631347656,9571600,0.0,0.0
2013-03-11 00:00:00-04:00,36.99819090087628,37.050926791308,36.77808835273902,36.954627990722656,6742000,0.0,0.0
2013-03-12 00:00:00-04:00,36.839985616218904,36.90647747027979,36.461682441062635,36.63822555541992,8340800,0.0,0.0
2013-03-13 00:00:00-04:00,36.56944163860078,36.775788185764306,36.42041396547895,36.539634704589844,11021600,0.0,0.0
2013-03-14 00:00:00-04:00,36.54649892818499,36.9293919412574,36.52357348628064,36.83538818359375,14853600,0.0,0.0
2013-03-15 00:00:00-04:00,36.690942523195496,36.83080065919655,36.34702941812389,36.35161590576172,17599600,0.0,0.0
2013-03-18 00:00:00-04:00,36.06044755836931,36.496069575136616,35.85868401453626,36.2415771484375,15162800,0.0,0.0
2013-03-19 00:00:00-04:00,36.22553796034593,36.53506136129279,35.69361698951196,35.76698684692383,17652400,0.0,0.0
2013-03-20 00:00:00-04:00,35.99625562077068,36.67720417576706,35.93205875686575,36.53046798706055,16070400,0.0,0.0
2013-03-21 00:00:00-04:00,36.32869607669913,36.62216838674791,36.17966842651367,36.17966842651367,14883200,0.0,0.0
2013-03-22 00:00:00-04:00,36.27368014689146,36.720766693799185,36.1613338870155,36.704715728759766,18790400,0.0,0.0
2013-03-25 00:00:00-04:00,36.85603193538945,37.66537406753036,36.798713067682776,37.60117721557617,19336800,0.0,0.0
2013-03-26 00:00:00-04:00,37.80752209633228,38.4678365431165,37.72498279048425,38.39447021484375,17264800,0.0,0.0
2013-03-27 00:00:00-04:00,38.1995860292955,38.80028663855485,37.94738161401394,38.66960144042969,13371200,0.0,0.0
2013-03-28 00:00:00-04:00,38.690253122598406,39.196953680596415,38.548103386190945,38.940162658691406,12456400,0.0,0.0
2013-04-01 00:00:00-04:00,38.919514848483466,39.203817718606594,38.26607829552886,38.36925506591797,13235200,0.0,0.0
2013-04-02 00:00:00-04:00,38.61457279607093,38.72462403799214,38.36007689393283,38.506813049316406,9582000,0.0,0.0
2013-04-03 00:00:00-04:00,38.61456894937144,38.63978938755618,37.665368773501754,37.773128509521484,16624800,0.0,0.0
2013-04-04 00:00:00-04:00,37.92674170260953,38.181237573148394,37.83273793545881,38.16977310180664,8903600,0.0,0.0
2013-04-05 00:00:00-04:00,37.649315531308666,37.92673681027982,37.5071624022457,37.86712646484375,7962400,0.0,0.0
2013-04-08 00:00:00-04:00,37.97719303006228,38.14456316262704,37.71123261498237,38.126220703125,6125600,0.0,0.0
2013-04-09 00:00:00-04:00,38.250021841627515,38.26148631325068,37.60346342550911,37.773128509521484,6004400,0.0,0.0
2013-04-10 00:00:00-04:00,37.82358651528779,38.357798948976104,37.82358651528779,38.28672409057617,8996400,0.0,0.0
2013-04-11 00:00:00-04:00,38.28900267488528,38.49534919410606,38.11016809196968,38.43115234375,6590000,0.0,0.0
2013-04-12 00:00:00-04:00,38.039091986799995,38.250024987847176,37.853379426012026,38.00240707397461,7076800,0.0,0.0
2013-04-15 00:00:00-04:00,37.74332706622559,37.80294092794033,36.97983932495117,36.97983932495117,10774000,0.0,0.0
2013-04-16 00:00:00-04:00,37.29164764824809,37.78459192656138,37.257257732803986,37.76395797729492,10092000,0.0,0.0
2013-04-17 00:00:00-04:00,37.54158187364677,37.608070247464596,37.12888516133842,37.19537353515625,9543600,0.0,0.0
2013-04-18 00:00:00-04:00,37.277894271155866,37.461315329349716,36.975252498831864,37.00735092163086,21010800,0.0,0.0
2013-04-19 00:00:00-04:00,37.16097900362812,37.62640805818523,37.085317657524705,37.592018127441406,7620400,0.0,0.0
2013-04-22 00:00:00-04:00,37.50260025698599,37.68143489115536,37.25498226387449,37.49342727661133,5403600,0.0,0.0
2013-04-23 00:00:00-04:00,37.663088193781526,37.9863639970644,37.49342306059815,37.981781005859375,6324000,0.0,0.0
2013-04-24 00:00:00-04:00,37.98176924023732,38.41968615885706,37.96801327395029,38.30275344848633,7447200,0.0,0.0
2013-04-25 00:00:00-04:00,38.49764192149949,39.08687801296611,38.389882179359844,38.69252395629883,9322800,0.0,0.0
2013-04-26 00:00:00-04:00,38.692530878402216,38.88512495105388,38.321105699835385,38.341739654541016,6127200,0.0,0.0
2013-04-29 00:00:00-04:00,38.45637728491522,38.632920393285985,38.32569207370721,38.49535369873047,10694400,0.0,0.0
2013-04-30 00:00:00-04:00,38.653548395005814,38.95389868344735,38.52744619416163,38.62374496459961,12161600,0.0,0.0
2013-05-01 00:00:00-04:00,38.28671328919482,38.57789062704378,37.5094695595554,38.06431579589844,12252400,0.0,0.0
2013-05-02 00:00:00-04:00,38.9768226902551,41.19162416040364,38.9768226902551,40.214908599853516,30677200,0.0,0.0
2013-05-03 00:00:00-04:00,40.572599557756526,41.46218624023385,40.45108030757917,41.164127349853516,15026400,0.0,0.0
2013-05-06 00:00:00-04:00,41.118268034152706,41.44613382396707,40.84084663354557,41.01509475708008,13084000,0.0,0.0
2013-05-07 00:00:00-04:00,41.152655704089035,41.2374865091691,40.63219940339014,41.221435546875,11876400,0.0,0.0
2013-05-08 00:00:00-04:00,41.145780075947144,41.154949556021656,40.74225298334323,41.09992218017578,14449200,0.0,0.0
2013-05-09 00:00:00-04:00,41.09304699363276,41.24207816810508,40.86377149302905,40.94401931762695,11501200,0.0,0.0
2013-05-10 00:00:00-04:00,40.96694692913443,41.044903262285516,40.70786797874607,40.98299789428711,13837600,0.0,0.0
2013-05-13 00:00:00-04:00,40.944017152720875,41.37046970123386,40.840843882597774,41.024261474609375,12480000,0.0,0.0
2013-05-14 00:00:00-04:00,41.03572095228085,41.61120459731615,40.9577681353207,41.342952728271484,16074800,0.0,0.0
2013-05-15 00:00:00-04:00,41.34525588568601,41.756409943735015,41.27175152621314,41.74951934814453,13624400,0.0825,0.0
2013-05-16 00:00:00-04:00,41.744923080407666,41.744923080407666,41.294717693401964,41.299312591552734,9913600,0.0,0.0
2013-05-17 00:00:00-04:00,41.54738411161294,42.397258007403735,41.46469347011068,42.394962310791016,13248800,0.0,0.0
2013-05-20 00:00:00-04:00,42.24335845195118,42.47075506715363,41.52900432247032,41.715057373046875,21192000,0.0,0.0
2013-05-21 00:00:00-04:00,41.69897948509739,41.96313179283621,41.4348306822388,41.70127868652344,13422800,0.0,0.0
2013-05-22 00:00:00-04:00,41.823021405020675,42.360508860771446,41.36822459668391,41.377410888671875,19563200,0.0,0.0
2013-05-23 00:00:00-04:00,40.97313946668298,41.23269334712733,40.68142480834439,40.9088249206543,16906000,0.0,0.0
2013-05-24 00:00:00-04:00,40.858288226273636,41.597908950093135,40.6331838286732,41.448604583740234,12306400,0.0,0.0
2013-05-28 00:00:00-04:00,41.905710156773424,41.92867763814466,41.26945169031099,41.352142333984375,9937200,0.0,0.0
2013-05-29 00:00:00-04:00,41.16607876473537,41.39117965210394,40.901930014600374,40.918006896972656,7490400,0.0,0.0
2013-05-30 00:00:00-04:00,40.963958101955846,41.80235007895853,40.963958101955846,41.58184051513672,9628000,0.0,0.0
2013-05-31 00:00:00-04:00,41.476169475658644,41.66681389243601,40.90882060774271,40.918006896972656,12514400,0.0,0.0
2013-06-03 00:00:00-04:00,41.05813434800878,41.50144566869633,40.77331022420123,41.38889694213867,15232400,0.0,0.0
2013-06-04 00:00:00-04:00,41.2074246071033,41.74721113236221,41.046638250072895,41.39118194580078,13528400,0.0,0.0
2013-06-05 00:00:00-04:00,41.3153997236468,41.38890409276617,40.62401633791375,40.70670700073242,12176800,0.0,0.0
2013-06-06 00:00:00-04:00,40.58495027377769,41.212018808040355,40.518336530996585,41.19594192504883,14664800,0.0,0.0
2013-06-07 00:00:00-04:00,41.49456789405527,41.57496287061964,41.24190447677611,41.331485748291016,13899200,0.0,0.0
2013-06-10 00:00:00-04:00,41.46929360482436,42.066504308771506,41.26027301283581,41.88045120239258,13779200,0.0,0.0
2013-06-11 00:00:00-04:00,41.47159151442268,41.7931643419847,41.244191333223206,41.26716232299805,7856400,0.0,0.0
2013-06-12 00:00:00-04:00,41.49225337903615,41.49225337903615,41.04894212242756,41.15000534057617,9994800,0.0,0.0
2013-06-13 00:00:00-04:00,41.149994648345306,41.97919649516382,41.04893145645651,41.86205291748047,9760400,0.0,0.0
2013-06-14 00:00:00-04:00,41.816141658146776,41.91490921838308,41.37053102619347,41.55887985229492,7427200,0.0,0.0
2013-06-17 00:00:00-04:00,41.878168758337814,42.199741697688104,41.68981639037395,41.88505935668945,14779200,0.0,0.0
2013-06-18 00:00:00-04:00,41.7403212473404,42.54655224727196,41.7403212473404,42.26632308959961,7579200,0.0,0.0
2013-06-19 00:00:00-04:00,42.321450705540386,42.5235841289791,41.9263736532991,41.949344635009766,12220800,0.0,0.0
2013-06-20 00:00:00-04:00,41.69667655260302,41.9148868525159,40.991512298583984,40.991512298583984,15534000,0.0,0.0
2013-06-21 00:00:00-04:00,41.34525182187391,41.68979558705619,41.06961751070417,41.230403900146484,17923200,0.0,0.0
2013-06-24 00:00:00-04:00,40.91111999187329,41.22580212333965,40.352957362870235,40.947872161865234,15527600,0.0,0.0
2013-06-25 00:00:00-04:00,41.29930552857709,41.662225313053696,41.000700287690776,41.45320129394531,12721600,0.0,0.0
2013-06-26 00:00:00-04:00,41.77937757750255,42.06649738698698,41.4555055912328,41.95394515991211,10392800,0.0,0.0
2013-06-27 00:00:00-04:00,42.135408392218395,42.4937333668553,41.91949372676267,42.32375717163086,11102400,0.0,0.0
2013-06-28 00:00:00-04:00,42.323749051768544,42.429410667421756,41.85517113749766,41.97690963745117,12656400,0.0,0.0
2013-07-01 00:00:00-04:00,42.24108069184773,43.05880115772075,42.17906531343045,42.544281005859375,11616000,0.0,0.0
2013-07-02 00:00:00-04:00,42.51211027842705,42.96231220223682,42.323757990489824,42.54886245727539,8749200,0.0,0.0
2013-07-03 00:00:00-04:00,42.30537675505593,43.054187412262905,42.247952796920686,42.96230697631836,4533200,0.0,0.0
2013-07-05 00:00:00-04:00,43.38264627203579,43.83974219315221,43.067964135646235,43.82366180419922,8495600,0.0,0.0
2013-07-08 00:00:00-04:00,44.00972307548347,44.278466779939755,43.19659786262369,43.205787658691406,19588000,0.0,0.0
2013-07-09 00:00:00-04:00,43.401029314171026,43.534253325171,42.861246180075774,42.999061584472656,23330400,0.0,0.0
2013-07-10 00:00:00-04:00,43.03351689236121,43.139175015700204,42.67978333712632,42.884212493896484,15523200,0.0,0.0
2013-07-11 00:00:00-04:00,43.49061611198846,43.65599742230538,43.07257144221243,43.63302993774414,14235200,0.0,0.0
2013-07-12 00:00:00-04:00,43.61923061860715,43.80987855144687,43.44695877018472,43.80758285522461,7782800,0.0,0.0
2013-07-15 00:00:00-04:00,43.986750518758726,44.06255056164821,43.596268316957264,43.69963073730469,14529200,0.0,0.0
2013-07-16 00:00:00-04:00,43.68585854636139,43.80989277534906,43.343610434619976,43.49980545043945,7515200,0.0,0.0
2013-07-17 00:00:00-04:00,43.28389777492555,43.63073733673732,43.214988301054746,43.559532165527344,11118000,0.0,0.0
2013-07-18 00:00:00-04:00,43.69045645095084,43.96379161389805,43.63073327687541,43.874210357666016,5938400,0.0,0.0
2013-07-19 00:00:00-04:00,43.890276875266345,44.09930090868038,43.504386082434294,43.62382888793945,9048400,0.0,0.0
2013-07-22 00:00:00-04:00,43.6904480344852,43.943111359986425,43.46993848207208,43.92243957519531,7930400,0.0,0.0
2013-07-23 00:00:00-04:00,43.809876955200096,43.97985310120705,43.30684261535429,43.31603240966797,11710800,0.0,0.0
2013-07-24 00:00:00-04:00,43.59398787295062,43.60777257249094,42.645346090168886,42.895713806152344,13993600,0.0,0.0
2013-07-25 00:00:00-04:00,43.871904912520904,45.020384098712555,43.871904912520904,44.701107025146484,21923200,0.0,0.0
2013-07-26 00:00:00-04:00,44.560988954358294,44.698807847921735,44.06254944694927,44.37723159790039,8709200,0.0,0.0
2013-07-29 00:00:00-04:00,44.299144296365995,44.4438538116766,43.92933381659058,44.0947151184082,5776400,0.0,0.0
2013-07-30 00:00:00-04:00,44.262384531315604,44.37723244317936,43.90635530356194,43.97296905517578,13911200,0.0,0.0
2013-07-31 00:00:00-04:00,44.50356827000187,44.76771707971685,39.27569229911237,40.6584587097168,90073600,0.0,0.0
2013-08-01 00:00:00-04:00,41.74950180860957,41.74950180860957,39.8016826643337,41.15459060668945,74287200,0.0,0.0
2013-08-02 00:00:00-04:00,41.71735328885868,42.284702238964634,41.538190831444176,42.26403045654297,21698400,0.0,0.0
2013-08-05 00:00:00-04:00,42.2640273331937,42.525880405823735,41.988393073301005,42.3880615234375,11479600,0.0,0.0
2013-08-06 00:00:00-04:00,42.31228306296905,42.33525054992185,41.540504702753395,42.00908279418945,19986800,0.0,0.0
2013-08-07 00:00:00-04:00,41.66912660630849,41.804646321894914,41.32228361622848,41.66453170776367,15556400,0.0,0.0
2013-08-08 00:00:00-04:00,41.89881170857228,41.933264676611664,41.32916360120296,41.52440643310547,9626800,0.0,0.0
2013-08-09 00:00:00-04:00,41.52901302172081,41.6553464482302,41.24418888785244,41.301612854003906,10028400,0.0,0.0
2013-08-12 00:00:00-04:00,41.2074323431461,41.34065635109048,40.977736502872425,41.290122985839844,13622400,0.0,0.0
2013-08-13 00:00:00-04:00,41.46008388417963,41.49224114976721,41.04203592666201,41.16836929321289,11407200,0.0,0.0
2013-08-14 00:00:00-04:00,41.30876035796196,41.76439960838401,41.04182434082031,41.04182434082031,15338800,0.0825,0.0
2013-08-15 00:00:00-04:00,40.83472602827374,40.84393277946434,39.91424754463231,40.02470397949219,17288400,0.0,0.0
2013-08-16 00:00:00-04:00,39.976368752670304,40.20878823551471,39.66340602229248,39.840599060058594,12612400,0.0,0.0
2013-08-19 00:00:00-04:00,39.65650009382681,40.70584461706023,39.62888687311397,40.26631546020508,11982000,0.0,0.0
2013-08-20 00:00:00-04:00,40.181186624049126,40.333066414594185,39.787680532427245,39.86132049560547,14135200,0.0,0.0
2013-08-21 00:00:00-04:00,39.870518414056605,41.76670507666303,39.700232166790755,41.05103302001953,30930800,0.0,0.0
2013-08-22 00:00:00-04:00,41.338682906299596,41.75059542640236,40.735770705601226,41.172996520996094,10586400,0.0,0.0
2013-08-23 00:00:00-04:00,41.51355760948696,41.557280877580794,40.8738256616862,41.21440505981445,9807200,0.0,0.0
2013-08-26 00:00:00-04:00,41.29724276508438,41.29724276508438,40.26400505233091,40.27090835571289,13789200,0.0,0.0
2013-08-27 00:00:00-04:00,39.80607889527504,40.28933135626348,39.71173254811464,40.07992172241211,12762400,0.0,0.0
2013-08-28 00:00:00-04:00,39.89582555570046,40.45271444946836,39.89582555570046,40.31924819946289,15672000,0.0,0.0
2013-08-29 00:00:00-04:00,40.296222597499124,40.79558145163196,40.22258267787944,40.35605239868164,9404800,0.0,0.0
2013-08-30 00:00:00-04:00,40.365259279607514,40.385969190315734,39.99706670296422,40.1374397277832,9886400,0.0,0.0
2013-09-03 00:00:00-04:00,40.50793634546921,41.05331845085951,40.3284434117624,40.735755920410156,12550400,0.0,0.0
2013-09-04 00:00:00-04:00,40.70814839218438,40.93366808711868,40.328452526148396,40.54476547241211,9753200,0.0,0.0
2013-09-05 00:00:00-04:00,40.530952199647395,40.662118500207484,40.32384252474616,40.54936218261719,7406800,0.0,0.0
2013-09-06 00:00:00-04:00,40.574676489787855,40.93596231953041,40.28242370873507,40.655216217041016,6697200,0.0,0.0
2013-09-09 00:00:00-04:00,40.7955882601052,41.110850879148394,40.7955882601052,41.08784103393555,10801600,0.0,0.0
2013-09-10 00:00:00-04:00,41.976101459059215,42.49156692398842,41.72757196217758,42.477760314941406,19507200,0.0,0.0
2013-09-11 00:00:00-04:00,42.57210209949015,42.92418460891892,42.09115324822399,42.873558044433594,11006000,0.0,0.0
2013-09-12 00:00:00-04:00,42.90117336397702,43.21873937291655,42.58591079711914,42.58591079711914,14212000,0.0,0.0
2013-09-13 00:00:00-04:00,42.68487355891904,43.56162842027116,42.61813692781008,43.492591857910156,16403600,0.0,0.0
2013-09-16 00:00:00-04:00,43.943633122192395,43.97124634601283,43.46498401167832,43.58004379272461,11380800,0.0,0.0
2013-09-17 00:00:00-04:00,43.566231977836374,44.15993728714653,43.39133888427159,44.090904235839844,10400800,0.0,0.0
2013-09-18 00:00:00-04:00,43.81935987013857,44.64318819741099,43.76182998844087,44.562644958496094,10474800,0.0,0.0
2013-09-19 00:00:00-04:00,44.7651486221735,45.56366361389019,44.6454854921321,44.80657196044922,14966400,0.0,0.0
2013-09-20 00:00:00-04:00,44.94235872389282,45.75468063354492,44.61328586895569,45.75468063354492,57707200,0.0,0.0
2013-09-23 00:00:00-04:00,45.554478332373634,46.22182377913533,45.10344236374374,45.15867233276367,19551600,0.0,0.0
2013-09-24 00:00:00-04:00,45.15865113508605,45.28751749096228,44.32561617229498,44.491302490234375,15296400,0.0,0.0
2013-09-25 00:00:00-04:00,44.4751976398242,44.643183895015454,43.879185454253104,44.08169174194336,10594800,0.0,0.0
2013-09-26 00:00:00-04:00,44.28650973793222,44.758255550112615,44.10471682593425,44.54194259643555,9326400,0.0,0.0
2013-09-27 00:00:00-04:00,44.18066104782956,44.57646702084644,44.1392376960111,44.42458724975586,7258400,0.0,0.0
2013-09-30 00:00:00-04:00,43.90679353806401,44.17373295358288,43.78022713317625,43.975830078125,9561600,0.0,0.0
2013-10-01 00:00:00-04:00,44.019559234139855,44.55343817928324,43.73881666421899,44.46369171142578,9384800,0.0,0.0
2013-10-02 00:00:00-04:00,44.15993173902698,44.41306459983346,43.95282558843623,44.14152526855469,8712400,0.0,0.0
2013-10-03 00:00:00-04:00,44.18065801039459,44.20827123547764,43.20264982678181,43.41205596923828,19646000,0.0,0.0
2013-10-04 00:00:00-04:00,43.40974892824173,43.987347696825026,43.26477249760696,43.833168029785156,9365600,0.0,0.0
2013-10-07 00:00:00-04:00,43.250958659382505,43.250958659382505,42.875866267849915,42.87816619873047,11785200,0.0,0.0
2013-10-08 00:00:00-04:00,42.85747993663958,43.3499357903828,41.99913121297681,42.00373458862305,16039600,0.0,0.0
2013-10-09 00:00:00-04:00,42.20393086453341,42.503087029996735,41.44683896805767,42.30748748779297,13448000,0.0,0.0
2013-10-10 00:00:00-04:00,42.788424170196386,43.52020255936966,42.69867769772523,43.49949264526367,10865600,0.0,0.0
2013-10-11 00:00:00-04:00,43.44657587812437,44.228981018066406,43.14741973237735,44.228981018066406,11915200,0.0,0.0
2013-10-14 00:00:00-04:00,43.807851763864996,44.59486009848001,43.72731203892015,44.514320373535156,8922400,0.0,0.0
2013-10-15 00:00:00-04:00,44.41997843875416,44.73984448708098,44.03797912597656,44.03797912597656,10567600,0.0,0.0
2013-10-16 00:00:00-04:00,44.279591118813016,45.05969603667536,44.14612139543886,45.01827621459961,10382800,0.0,0.0
2013-10-17 00:00:00-04:00,45.027489219045805,45.736257811779744,44.98146601408291,45.62810134887695,12605200,0.0,0.0
2013-10-18 00:00:00-04:00,45.72935088221201,46.25172317106983,45.3220383523148,46.12745666503906,14387200,0.0,0.0
2013-10-21 00:00:00-04:00,46.26552305474804,46.41049594224909,45.85360721119563,46.03310012817383,11526000,0.0,0.0
2013-10-22 00:00:00-04:00,46.03542005268486,46.64063212581239,45.91115352022655,46.019309997558594,12202800,0.0,0.0
2013-10-23 00:00:00-04:00,45.72013268841233,45.81908588224351,45.37495349795135,45.76845932006836,7476400,0.0,0.0
2013-10-24 00:00:00-04:00,45.99398859825061,46.801710382829874,45.93415878549653,46.69355392456055,8885600,0.0,0.0
2013-10-25 00:00:00-04:00,46.8845638877908,46.92138035149227,46.37369814588072,46.72808074951172,11014400,0.0,0.0
2013-10-28 00:00:00-04:00,46.84544112436619,47.05945063250565,46.58770482609645,46.73268127441406,6854400,0.0,0.0
2013-10-29 00:00:00-04:00,46.82471782261546,47.232030346416494,46.82471782261546,46.999610900878906,8599600,0.0,0.0
2013-10-30 00:00:00-04:00,47.14227298162193,47.15147621508228,46.40128803534017,46.902950286865234,11946400,0.0,0.0
2013-10-31 00:00:00-04:00,45.345056871441734,45.77077592125946,44.70302137698879,45.25761032104492,24035200,0.0,0.0
2013-11-01 00:00:00-04:00,45.78228934094205,46.24713187168009,45.68333960784794,45.83061599731445,13233600,0.0,0.0
2013-11-04 00:00:00-05:00,45.95026545056994,46.02390538463111,45.147150548869135,45.200077056884766,11089200,0.0,0.0
2013-11-05 00:00:00-05:00,44.96076167072675,45.55677050052384,44.87331511251782,45.418697357177734,11058000,0.0,0.0
2013-11-06 00:00:00-05:00,45.73395243856703,46.06762502402571,45.4232896971791,45.79838562011719,8878800,0.0,0.0
2013-11-07 00:00:00-05:00,46.017003427206035,46.10674990488022,45.126441955566406,45.126441955566406,10832400,0.0,0.0
2013-11-08 00:00:00-05:00,45.05050290416516,45.66952502274326,45.05050290416516,45.630401611328125,11462400,0.0,0.0
2013-11-11 00:00:00-05:00,45.71095386731943,45.954880063700976,45.61430406373501,45.85593032836914,8385200,0.0,0.0
2013-11-12 00:00:00-05:00,45.75006409005816,45.83520719418877,45.29903176881203,45.62580108642578,9016400,0.0,0.0
2013-11-13 00:00:00-05:00,45.3444804538879,46.06621170043945,45.309894155802795,46.06621170043945,8181600,0.1,0.0
2013-11-14 00:00:00-05:00,46.10080991960538,46.16998605210701,45.83333426888029,46.15153884887695,10909600,0.0,0.0
2013-11-15 00:00:00-05:00,46.06161005997432,46.70263540669256,46.057000898087274,46.578121185302734,12391600,0.0,0.0
2013-11-18 00:00:00-05:00,46.57811282741324,46.74182952457526,45.94861753525646,46.0938835144043,16380800,0.0,0.0
2013-11-19 00:00:00-05:00,46.19766157886157,46.209188002980824,45.38369759577343,45.51512908935547,14462800,0.0,0.0
2013-11-20 00:00:00-05:00,45.60503558961876,46.16305006682947,45.57967113527087,45.683433532714844,10197200,0.0,0.0
2013-11-21 00:00:00-05:00,45.95091928818445,46.578109961216896,45.52894885988696,46.488182067871094,12776400,0.0,0.0
2013-11-22 00:00:00-05:00,46.50894401045272,46.65651811174297,46.080056228821036,46.60578918457031,8150800,0.0,0.0
2013-11-25 00:00:00-05:00,46.698028890319186,46.72800251805979,46.41901976880232,46.561981201171875,6742000,0.0,0.0
2013-11-26 00:00:00-05:00,46.73029732354638,46.94704750995717,46.4904872591774,46.9286003112793,11246000,0.0,0.0
2013-11-27 00:00:00-05:00,46.92399569808229,47.230673831737576,46.81562058624756,47.036983489990234,5939600,0.0,0.0
2013-11-29 00:00:00-05:00,47.156883192247314,47.28601360017269,46.914772033691406,46.914772033691406,4139200,0.0,0.0
2013-12-02 00:00:00-05:00,47.062348454999494,47.61344586175716,47.062348454999494,47.29985046386719,8762000,0.0,0.0
2013-12-03 00:00:00-05:00,46.1008075448584,46.71647192580888,46.1008075448584,46.52047348022461,17032800,0.0,0.0
2013-12-04 00:00:00-05:00,46.5273896900819,46.884796749484416,46.36598107183547,46.74875259399414,11739200,0.0,0.0
2013-12-05 00:00:00-05:00,46.621933056258,46.79487162577173,46.46744168970571,46.511253356933594,13260000,0.0,0.0
2013-12-06 00:00:00-05:00,46.970108136975846,47.00238985798426,46.34753007841719,46.54813766479492,9106800,0.0,0.0
2013-12-09 00:00:00-05:00,46.527377937732474,46.7395154279074,46.430532791246726,46.48356628417969,12667200,0.0,0.0
2013-12-10 00:00:00-05:00,46.32676819011918,46.50662395627523,45.98550033569336,45.98550033569336,15647200,0.0,0.0
2013-12-11 00:00:00-05:00,46.347532380966086,47.94087376644971,46.347532380966086,47.42205810546875,40328000,0.0,0.0
2013-12-12 00:00:00-05:00,47.26295443539277,47.41975036972681,46.693409846164045,46.910160064697266,11469200,0.0,0.0
2013-12-13 00:00:00-05:00,47.15689217957175,47.96163432992054,47.02084800354337,47.81406021118164,17674400,0.0,0.0
2013-12-16 00:00:00-05:00,47.970844462315554,48.554227051362126,47.79790591920931,47.90397644042969,14779600,0.0,0.0
2013-12-17 00:00:00-05:00,48.10458323863692,49.30131850033182,47.92472743822026,49.17219161987305,20647200,0.0,0.0
2013-12-18 00:00:00-05:00,49.13759093363398,49.68638001491983,48.4227771023649,49.65640640258789,16142000,0.0,0.0
2013-12-19 00:00:00-05:00,49.55958582494063,50.23750565132895,49.469657900120424,49.82476043701172,13394800,0.0,0.0
2013-12-20 00:00:00-05:00,49.97231213672855,50.313576478003114,49.78323101025452,49.799373626708984,23263600,0.0,0.0
2013-12-23 00:00:00-05:00,50.03458079349899,50.458855843488934,49.93312295144842,50.27438735961914,7994800,0.0,0.0
2013-12-24 00:00:00-05:00,50.37584787991312,50.63410165999474,50.041500714248045,50.43579864501953,5207600,0.0,0.0
2013-12-26 00:00:00-05:00,50.49575182929896,50.78628732556595,50.49575182929896,50.774757385253906,4898800,0.0,0.0
2013-12-27 00:00:00-05:00,50.95922403427049,51.05145651654781,50.53264088723963,50.65254592895508,5242000,0.0,0.0
